Sample in Buffer	Sample in Window	ADC4_D
1121	1121	1572	
1122	1122	-315	
1123	1123	1171	
1124	1124	2342	
1125	1125	1051	
1126	1126	1284	
1127	1127	1469	
1128	1128	1188	
1129	1129	-513	
1130	1130	-1677	
1131	1131	-2729	
1132	1132	-727	
1133	1133	949	
1134	1134	1567	
1135	1135	316	
1136	1136	-2305	
1137	1137	-378	
1138	1138	-210	
1139	1139	-698	
1140	1140	-1246	
1141	1141	-1159	
1142	1142	-1349	
1143	1143	-1260	
1144	1144	-1662	
1145	1145	-2104	
1146	1146	-1094	
1147	1147	-172	
1148	1148	1243	
1149	1149	1156	
1150	1150	1890	
1151	1151	2119	
1152	1152	1162	
1153	1153	723	
1154	1154	330	
1155	1155	588	
1156	1156	668	
1157	1157	271	
1158	1158	430	
1159	1159	1881	
1160	1160	1553	
1161	1161	1279	
1162	1162	1782	
1163	1163	1243	
1164	1164	1176	
1165	1165	85	
1166	1166	-1026	
1167	1167	-1137	
1168	1168	-337	
1169	1169	502	
1170	1170	260	
1171	1171	1794	
1172	1172	2444	
1173	1173	2257	
1174	1174	1609	
1175	1175	137	
1176	1176	-1031	
1177	1177	-3164	
1178	1178	-4577	
1179	1179	-3415	
1180	1180	-3348	
1181	1181	-2694	
1182	1182	-2256	
1183	1183	-1139	
1184	1184	-1578	
1185	1185	-2204	
1186	1186	-567	
1187	1187	0	
1188	1188	-412	
1189	1189	1240	
1190	1190	2150	
1191	1191	923	
1192	1192	1783	
1193	1193	458	
1194	1194	-69	
1195	1195	70	
1196	1196	-1082	
1197	1197	-2730	
1198	1198	-1034	
1199	1199	-184	
1200	1200	-1287	
1201	1201	348	
1202	1202	1283	
1203	1203	236	
1204	1204	1453	
1205	1205	2273	
1206	1206	708	
1207	1207	959	
1208	1208	-390	
1209	1209	1054	
1210	1210	2644	
1211	1211	928	
1212	1212	837	
1213	1213	234	
1214	1214	399	
1215	1215	2074	
1216	1216	696	
1217	1217	1324	
1218	1218	2249	
1219	1219	818	
1220	1220	685	
1221	1221	1604	
1222	1222	-574	
1223	1223	-1711	
1224	1224	-1014	
1225	1225	-1225	
1226	1226	-1839	
1227	1227	-669	
1228	1228	-585	
1229	1229	-26	
1230	1230	2153	
1231	1231	1019	
1232	1232	1296	
1233	1233	1806	
1234	1234	592	
1235	1235	-1002	
1236	1236	-92	
1237	1237	-484	
1238	1238	-982	
1239	1239	-1283	
1240	1240	-1319	
1241	1241	-2789	
1242	1242	-4623	
1243	1243	-4103	
1244	1244	-4077	
1245	1245	-3196	
1246	1246	-1597	
1247	1247	-92	
1248	1248	1596	
1249	1249	1477	
1250	1250	1633	
1251	1251	2359	
1252	1252	1192	
1253	1253	84	
1254	1254	-892	
1255	1255	-381	
1256	1256	-322	
1257	1257	254	
1258	1258	579	
1259	1259	486	
1260	1260	1900	
1261	1261	1972	
1262	1262	1064	
1263	1263	1207	
1264	1264	1162	
1265	1265	808	
1266	1266	228	
1267	1267	-93	
1268	1268	233	
1269	1269	1136	
1270	1270	1022	
1271	1271	1794	
1272	1272	2337	
1273	1273	1792	
1274	1274	1024	
1275	1275	-457	
1276	1276	-467	
1277	1277	-1119	
1278	1278	-1061	
1279	1279	-1690	
1280	1280	-1781	
1281	1281	-1076	
1282	1282	158	
1283	1283	-1716	
1284	1284	-3159	
1285	1285	-620	
1286	1286	408	
1287	1287	1904	
